"Date","Price","Open","High","Low","Change %"
"Dec 26, 2018","1.8773","1.8861","1.8929","1.8761","-0.47%"
"Dec 25, 2018","1.8861","1.8909","1.8945","1.8769","-0.26%"
"Dec 24, 2018","1.8910","1.8854","1.8961","1.8748","0.59%"
"Dec 21, 2018","1.8800","1.8679","1.8863","1.8649","0.64%"
"Dec 20, 2018","1.8680","1.8639","1.8829","1.8604","0.22%"
"Dec 19, 2018","1.8639","1.8473","1.8661","1.8393","0.93%"
"Dec 18, 2018","1.8467","1.8563","1.8579","1.8380","-0.53%"
"Dec 17, 2018","1.8566","1.8521","1.8587","1.8481","0.28%"
"Dec 14, 2018","1.8514","1.8447","1.8607","1.8423","0.31%"
"Dec 13, 2018","1.8457","1.8421","1.8481","1.8351","0.24%"
"Dec 12, 2018","1.8413","1.8152","1.8487","1.8123","1.42%"
"Dec 11, 2018","1.8155","1.8280","1.8418","1.8155","-0.71%"
"Dec 10, 2018","1.8285","1.8516","1.8613","1.8175","-1.34%"
"Dec 07, 2018","1.8533","1.8593","1.8620","1.8507","-0.32%"
"Dec 06, 2018","1.8593","1.8457","1.8636","1.8449","0.73%"
"Dec 05, 2018","1.8458","1.8365","1.8517","1.8312","0.55%"
"Dec 04, 2018","1.8357","1.8368","1.8438","1.8276","-0.05%"
"Dec 03, 2018","1.8366","1.8492","1.8540","1.8325","-0.93%"
"Nov 30, 2018","1.8538","1.8659","1.8667","1.8527","-0.64%"
"Nov 29, 2018","1.8657","1.8665","1.8763","1.8568","-0.05%"
"Nov 28, 2018","1.8666","1.8778","1.8849","1.8612","-0.62%"
"Nov 27, 2018","1.8782","1.8957","1.8967","1.8740","-0.92%"
"Nov 26, 2018","1.8957","1.8968","1.8990","1.8835","0.32%"
"Nov 23, 2018","1.8897","1.8897","1.8953","1.8849","-0.02%"
"Nov 22, 2018","1.8900","1.8700","1.8989","1.8693","1.07%"
"Nov 21, 2018","1.8700","1.8837","1.8882","1.8660","-0.69%"
"Nov 20, 2018","1.8830","1.8794","1.8857","1.8689","0.19%"
"Nov 19, 2018","1.8794","1.8657","1.8860","1.8640","0.69%"
"Nov 16, 2018","1.8666","1.8708","1.8866","1.8630","-0.29%"
"Nov 15, 2018","1.8721","1.9115","1.9163","1.8659","-2.07%"
"Nov 14, 2018","1.9116","1.9178","1.9271","1.8978","-0.29%"
"Nov 13, 2018","1.9172","1.9150","1.9292","1.9064","0.12%"
"Nov 12, 2018","1.9149","1.9214","1.9243","1.9059","-0.56%"
"Nov 09, 2018","1.9256","1.9342","1.9394","1.9241","-0.43%"
"Nov 08, 2018","1.9339","1.9333","1.9387","1.9284","0.02%"
"Nov 07, 2018","1.9336","1.9442","1.9495","1.9332","-0.54%"
"Nov 06, 2018","1.9441","1.9576","1.9651","1.9434","-0.68%"
"Nov 05, 2018","1.9574","1.9551","1.9679","1.9482","0.51%"
"Nov 02, 2018","1.9475","1.9561","1.9592","1.9444","-0.40%"
"Nov 01, 2018","1.9553","1.9591","1.9661","1.9441","-0.18%"
"Oct 31, 2018","1.9589","1.9390","1.9625","1.9341","1.04%"
"Oct 30, 2018","1.9387","1.9609","1.9642","1.9361","-1.16%"
"Oct 29, 2018","1.9614","1.9699","1.9746","1.9566","-0.48%"
"Oct 26, 2018","1.9709","1.9645","1.9830","1.9630","0.34%"
"Oct 25, 2018","1.9643","1.9729","1.9832","1.9635","-0.42%"
"Oct 24, 2018","1.9726","1.9818","1.9837","1.9704","-0.46%"
"Oct 23, 2018","1.9818","1.9763","1.9907","1.9748","0.28%"
"Oct 22, 2018","1.9762","1.9694","1.9872","1.9694","-0.31%"
"Oct 19, 2018","1.9824","1.9892","1.9965","1.9720","-0.35%"
"Oct 18, 2018","1.9894","2.0021","2.0048","1.9882","-0.64%"
"Oct 17, 2018","2.0023","2.0020","2.0058","1.9913","-0.02%"
"Oct 16, 2018","2.0027","2.0078","2.0122","1.9942","-0.25%"
"Oct 15, 2018","2.0077","2.0191","2.0247","2.0048","-0.68%"
"Oct 12, 2018","2.0215","2.0290","2.0354","2.0187","-0.43%"
"Oct 11, 2018","2.0303","2.0463","2.0488","2.0217","-0.77%"
"Oct 10, 2018","2.0461","2.0301","2.0473","2.0252","0.78%"
"Oct 09, 2018","2.0303","2.0299","2.0368","2.0244","0.02%"
"Oct 08, 2018","2.0299","2.0293","2.0431","2.0197","-0.33%"
"Oct 05, 2018","2.0367","2.0095","2.0394","2.0072","1.36%"
"Oct 04, 2018","2.0094","1.9863","2.0119","1.9859","1.17%"
"Oct 03, 2018","1.9862","1.9683","1.9896","1.9683","0.91%"
"Oct 02, 2018","1.9683","1.9719","1.9783","1.9638","-0.18%"
"Oct 01, 2018","1.9719","1.9688","1.9848","1.9647","0.16%"
"Sep 28, 2018","1.9688","1.9763","1.9825","1.9642","-0.37%"
"Sep 27, 2018","1.9761","1.9788","1.9846","1.9719","-0.11%"
"Sep 26, 2018","1.9782","1.9837","1.9867","1.9704","-0.23%"
"Sep 25, 2018","1.9828","1.9732","1.9847","1.9690","0.43%"
"Sep 24, 2018","1.9744","1.9586","1.9776","1.9548","0.94%"
"Sep 21, 2018","1.9560","1.9847","1.9872","1.9549","-1.44%"
"Sep 20, 2018","1.9846","1.9867","1.9936","1.9751","-0.11%"
"Sep 19, 2018","1.9867","1.9973","2.0003","1.9820","-0.55%"
"Sep 18, 2018","1.9976","2.0004","2.0040","1.9891","-0.14%"
"Sep 17, 2018","2.0004","1.9947","2.0022","1.9873","0.26%"
"Sep 14, 2018","1.9953","1.9958","1.9991","1.9891","-0.02%"
"Sep 13, 2018","1.9956","1.9873","1.9982","1.9863","0.40%"
"Sep 12, 2018","1.9876","1.9972","2.0017","1.9860","-0.50%"
"Sep 11, 2018","1.9975","1.9958","2.0036","1.9892","0.09%"
"Sep 10, 2018","1.9957","1.9804","1.9996","1.9757","0.94%"
"Sep 07, 2018","1.9772","1.9627","1.9821","1.9606","0.75%"
"Sep 06, 2018","1.9625","1.9579","1.9658","1.9533","0.22%"
"Sep 05, 2018","1.9582","1.9607","1.9760","1.9492","-0.14%"
"Sep 04, 2018","1.9610","1.9492","1.9643","1.9465","0.56%"
"Sep 03, 2018","1.9500","1.9588","1.9604","1.9432","-0.36%"
"Aug 31, 2018","1.9570","1.9544","1.9626","1.9527","0.12%"
"Aug 30, 2018","1.9546","1.9392","1.9614","1.9391","0.79%"
"Aug 29, 2018","1.9392","1.9207","1.9436","1.9150","1.03%"
"Aug 28, 2018","1.9195","1.9256","1.9284","1.9155","-0.31%"
"Aug 27, 2018","1.9255","1.9187","1.9286","1.9174","0.26%"
"Aug 24, 2018","1.9206","1.9311","1.9345","1.9186","-0.56%"
"Aug 23, 2018","1.9314","1.9283","1.9333","1.9254","0.18%"
"Aug 22, 2018","1.9279","1.9278","1.9314","1.9207","-0.01%"
"Aug 21, 2018","1.9280","1.9273","1.9308","1.9218","0.04%"
"Aug 20, 2018","1.9273","1.9176","1.9304","1.9173","0.32%"
"Aug 17, 2018","1.9211","1.9305","1.9330","1.9208","-0.50%"
"Aug 16, 2018","1.9307","1.9340","1.9366","1.9251","-0.18%"
"Aug 15, 2018","1.9342","1.9363","1.9422","1.9311","-0.09%"
"Aug 14, 2018","1.9360","1.9406","1.9458","1.9299","-0.24%"
"Aug 13, 2018","1.9407","1.9390","1.9500","1.9347","0.02%"
"Aug 10, 2018","1.9403","1.9386","1.9463","1.9271","0.06%"
"Aug 09, 2018","1.9392","1.9086","1.9446","1.9086","1.57%"
"Aug 08, 2018","1.9092","1.9210","1.9229","1.9070","-0.62%"
"Aug 07, 2018","1.9212","1.9226","1.9256","1.9184","-0.06%"
"Aug 06, 2018","1.9224","1.9292","1.9306","1.9196","-0.34%"
"Aug 03, 2018","1.9290","1.9277","1.9357","1.9251","0.07%"
"Aug 02, 2018","1.9277","1.9326","1.9426","1.9269","-0.26%"
"Aug 01, 2018","1.9328","1.9257","1.9345","1.9231","0.38%"
"Jul 31, 2018","1.9254","1.9253","1.9329","1.9221","0.03%"
"Jul 30, 2018","1.9249","1.9269","1.9320","1.9230","-0.33%"
"Jul 27, 2018","1.9312","1.9325","1.9369","1.9268","-0.06%"
"Jul 26, 2018","1.9324","1.9293","1.9373","1.9268","0.18%"
"Jul 25, 2018","1.9290","1.9326","1.9367","1.9281","-0.20%"
"Jul 24, 2018","1.9328","1.9306","1.9351","1.9269","0.10%"
"Jul 23, 2018","1.9308","1.9312","1.9361","1.9257","0.10%"
"Jul 20, 2018","1.9289","1.9291","1.9345","1.9221","-0.01%"
"Jul 19, 2018","1.9291","1.9236","1.9352","1.9207","0.26%"
"Jul 18, 2018","1.9241","1.9333","1.9407","1.9196","-0.48%"
"Jul 17, 2018","1.9333","1.9529","1.9586","1.9300","-1.00%"
"Jul 16, 2018","1.9528","1.9533","1.9589","1.9504","-0.18%"
"Jul 13, 2018","1.9564","1.9465","1.9582","1.9429","0.50%"
"Jul 12, 2018","1.9466","1.9546","1.9573","1.9465","-0.39%"
"Jul 11, 2018","1.9542","1.9413","1.9551","1.9407","0.65%"
"Jul 10, 2018","1.9415","1.9398","1.9488","1.9318","0.10%"
"Jul 09, 2018","1.9396","1.9454","1.9534","1.9292","-0.13%"
"Jul 06, 2018","1.9421","1.9495","1.9502","1.9362","-0.37%"
"Jul 05, 2018","1.9494","1.9567","1.9592","1.9439","-0.37%"
"Jul 04, 2018","1.9567","1.9534","1.9592","1.9471","0.19%"
"Jul 03, 2018","1.9530","1.9569","1.9627","1.9506","-0.20%"
"Jul 02, 2018","1.9569","1.9414","1.9626","1.9387","0.24%"
"Jun 29, 2018","1.9522","1.9354","1.9522","1.9333","0.85%"
"Jun 28, 2018","1.9358","1.9307","1.9410","1.9262","0.26%"
"Jun 27, 2018","1.9307","1.9280","1.9422","1.9271","0.16%"
"Jun 26, 2018","1.9277","1.9253","1.9333","1.9237","0.18%"
"Jun 25, 2018","1.9242","1.9219","1.9291","1.9149","0.17%"
"Jun 22, 2018","1.9209","1.9256","1.9343","1.9147","-0.28%"
"Jun 21, 2018","1.9262","1.9204","1.9312","1.9132","0.35%"
"Jun 20, 2018","1.9195","1.9099","1.9224","1.9033","0.50%"
"Jun 19, 2018","1.9099","1.9072","1.9208","1.9062","0.14%"
"Jun 18, 2018","1.9072","1.9122","1.9181","1.9029","-0.23%"
"Jun 15, 2018","1.9116","1.9009","1.9168","1.9001","0.57%"
"Jun 14, 2018","1.9008","1.9045","1.9118","1.8930","-0.17%"
"Jun 13, 2018","1.9041","1.9085","1.9106","1.8928","-0.22%"
"Jun 12, 2018","1.9083","1.9043","1.9117","1.8968","0.26%"
"Jun 11, 2018","1.9034","1.9062","1.9135","1.8974","-0.18%"
"Jun 08, 2018","1.9068","1.9099","1.9151","1.9021","-0.16%"
"Jun 07, 2018","1.9099","1.9072","1.9133","1.8990","0.16%"
"Jun 06, 2018","1.9069","1.9070","1.9103","1.8998","-0.01%"
"Jun 05, 2018","1.9071","1.8940","1.9079","1.8907","0.69%"
"Jun 04, 2018","1.8940","1.9083","1.9141","1.8920","-0.92%"
"Jun 01, 2018","1.9115","1.8999","1.9143","1.8922","0.59%"
"May 31, 2018","1.9002","1.9016","1.9085","1.8927","-0.09%"
"May 30, 2018","1.9019","1.9206","1.9259","1.8985","-0.93%"
"May 29, 2018","1.9197","1.9172","1.9228","1.9079","0.11%"
"May 28, 2018","1.9176","1.9225","1.9264","1.9138","-0.33%"
"May 25, 2018","1.9239","1.9333","1.9334","1.9213","-0.46%"
"May 24, 2018","1.9328","1.9305","1.9401","1.9257","0.17%"
"May 23, 2018","1.9295","1.9378","1.9461","1.9281","-0.42%"
"May 22, 2018","1.9377","1.9332","1.9409","1.9263","0.22%"
"May 21, 2018","1.9334","1.9447","1.9528","1.9325","-0.82%"
"May 18, 2018","1.9493","1.9656","1.9673","1.9459","-0.82%"
"May 17, 2018","1.9654","1.9558","1.9672","1.9547","0.50%"
"May 16, 2018","1.9556","1.9689","1.9703","1.9514","-0.65%"
"May 15, 2018","1.9683","1.9614","1.9707","1.9544","0.38%"
"May 14, 2018","1.9609","1.9448","1.9630","1.9409","0.88%"
"May 11, 2018","1.9437","1.9415","1.9499","1.9376","0.10%"
"May 10, 2018","1.9417","1.9386","1.9656","1.9382","0.14%"
"May 09, 2018","1.9389","1.9440","1.9482","1.9385","-0.24%"
"May 08, 2018","1.9436","1.9324","1.9454","1.9283","0.60%"
"May 07, 2018","1.9321","1.9282","1.9346","1.9251","0.23%"
"May 04, 2018","1.9277","1.9279","1.9364","1.9258","-0.01%"
"May 03, 2018","1.9279","1.9408","1.9428","1.9261","-0.70%"
"May 02, 2018","1.9414","1.9438","1.9482","1.9369","-0.11%"
"May 01, 2018","1.9435","1.9560","1.9588","1.9415","-0.71%"
"Apr 30, 2018","1.9573","1.9457","1.9584","1.9413","0.64%"
"Apr 27, 2018","1.9449","1.9708","1.9761","1.9422","-1.34%"
"Apr 26, 2018","1.9713","1.9708","1.9770","1.9677","0.04%"
"Apr 25, 2018","1.9705","1.9633","1.9755","1.9615","0.38%"
"Apr 24, 2018","1.9630","1.9504","1.9659","1.9473","0.65%"
"Apr 23, 2018","1.9504","1.9419","1.9519","1.9380","0.38%"
"Apr 20, 2018","1.9431","1.9370","1.9501","1.9363","0.27%"
"Apr 19, 2018","1.9378","1.9404","1.9530","1.9345","-0.14%"
"Apr 18, 2018","1.9406","1.9458","1.9545","1.9382","-0.27%"
"Apr 17, 2018","1.9458","1.9474","1.9568","1.9454","-0.07%"
"Apr 16, 2018","1.9471","1.9352","1.9513","1.9339","0.61%"
"Apr 13, 2018","1.9352","1.9286","1.9413","1.9249","0.33%"
"Apr 12, 2018","1.9289","1.9267","1.9323","1.9170","0.11%"
"Apr 11, 2018","1.9267","1.9260","1.9324","1.9223","0.06%"
"Apr 10, 2018","1.9256","1.9340","1.9359","1.9208","-0.44%"
"Apr 09, 2018","1.9342","1.9402","1.9416","1.9295","-0.29%"
"Apr 06, 2018","1.9399","1.9245","1.9427","1.9237","0.82%"
"Apr 05, 2018","1.9241","1.9276","1.9333","1.9183","-0.17%"
"Apr 04, 2018","1.9274","1.9368","1.9405","1.9223","-0.52%"
"Apr 03, 2018","1.9375","1.9473","1.9531","1.9329","-0.50%"
"Apr 02, 2018","1.9472","1.9379","1.9485","1.9339","0.52%"
"Mar 30, 2018","1.9372","1.9373","1.9433","1.9321","-0.02%"
"Mar 29, 2018","1.9376","1.9521","1.9586","1.9365","-0.74%"
"Mar 28, 2018","1.9520","1.9473","1.9557","1.9451","0.23%"
"Mar 27, 2018","1.9475","1.9500","1.9548","1.9370","-0.10%"
"Mar 26, 2018","1.9495","1.9528","1.9565","1.9425","-0.20%"
"Mar 23, 2018","1.9534","1.9561","1.9591","1.9445","-0.14%"
"Mar 22, 2018","1.9562","1.9560","1.9639","1.9492","0.00%"
"Mar 21, 2018","1.9562","1.9486","1.9652","1.9478","0.40%"
"Mar 20, 2018","1.9485","1.9360","1.9515","1.9352","0.65%"
"Mar 19, 2018","1.9360","1.9273","1.9534","1.9251","0.22%"
"Mar 16, 2018","1.9318","1.9148","1.9345","1.9134","0.88%"
"Mar 15, 2018","1.9150","1.9041","1.9192","1.9031","0.57%"
"Mar 14, 2018","1.9041","1.9059","1.9085","1.9007","-0.10%"
"Mar 13, 2018","1.9060","1.9061","1.9086","1.8932","0.01%"
"Mar 12, 2018","1.9059","1.9030","1.9082","1.8922","0.22%"
"Mar 09, 2018","1.9017","1.9014","1.9055","1.8956","0.02%"
"Mar 08, 2018","1.9014","1.9082","1.9147","1.8969","-0.36%"
"Mar 07, 2018","1.9082","1.9049","1.9140","1.9014","0.17%"
"Mar 06, 2018","1.9050","1.9165","1.9184","1.9009","-0.60%"
"Mar 05, 2018","1.9165","1.9053","1.9185","1.9027","0.45%"
"Mar 02, 2018","1.9079","1.9005","1.9110","1.8915","0.39%"
"Mar 01, 2018","1.9004","1.9082","1.9136","1.8941","-0.40%"
"Feb 28, 2018","1.9080","1.9226","1.9279","1.9066","-0.74%"
"Feb 27, 2018","1.9223","1.9121","1.9236","1.9103","0.51%"
"Feb 26, 2018","1.9126","1.9169","1.9204","1.9060","-0.17%"
"Feb 23, 2018","1.9158","1.9016","1.9225","1.8999","0.71%"
"Feb 22, 2018","1.9022","1.9021","1.9046","1.8901","0.03%"
"Feb 21, 2018","1.9016","1.9046","1.9083","1.8928","-0.16%"
"Feb 20, 2018","1.9046","1.8998","1.9070","1.8947","0.25%"
"Feb 19, 2018","1.8998","1.8982","1.9026","1.8949","-0.04%"
"Feb 16, 2018","1.9005","1.9030","1.9087","1.8956","-0.14%"
"Feb 15, 2018","1.9031","1.9002","1.9090","1.8942","0.20%"
"Feb 14, 2018","1.8993","1.9101","1.9105","1.8895","-0.55%"
"Feb 13, 2018","1.9098","1.9051","1.9117","1.8957","0.25%"
"Feb 12, 2018","1.9051","1.9092","1.9149","1.9036","-0.24%"
"Feb 09, 2018","1.9097","1.9279","1.9388","1.9001","-0.94%"
"Feb 08, 2018","1.9279","1.9178","1.9460","1.9164","0.54%"
"Feb 07, 2018","1.9176","1.9000","1.9251","1.8968","0.94%"
"Feb 06, 2018","1.8998","1.9214","1.9237","1.8964","-1.12%"
"Feb 05, 2018","1.9213","1.9325","1.9390","1.9183","-0.66%"
"Feb 02, 2018","1.9340","1.9278","1.9379","1.9259","0.30%"
"Feb 01, 2018","1.9283","1.9284","1.9406","1.9240","0.07%"
"Jan 31, 2018","1.9269","1.9299","1.9313","1.9082","-0.15%"
"Jan 30, 2018","1.9297","1.9221","1.9317","1.9145","0.38%"
"Jan 29, 2018","1.9223","1.9255","1.9303","1.9156","-0.22%"
"Jan 26, 2018","1.9265","1.9311","1.9417","1.9226","-0.20%"
"Jan 25, 2018","1.9304","1.9411","1.9466","1.9240","-0.55%"
"Jan 24, 2018","1.9411","1.9038","1.9430","1.9025","1.95%"
"Jan 23, 2018","1.9039","1.9087","1.9118","1.8998","-0.26%"
"Jan 22, 2018","1.9088","1.9049","1.9127","1.9004","0.28%"
"Jan 19, 2018","1.9035","1.9030","1.9096","1.9002","0.05%"
"Jan 18, 2018","1.9026","1.9011","1.9091","1.8939","0.08%"
"Jan 17, 2018","1.9011","1.8978","1.9053","1.8932","0.16%"
"Jan 16, 2018","1.8980","1.8888","1.8982","1.8885","0.48%"
"Jan 15, 2018","1.8890","1.8900","1.9013","1.8847","-0.16%"
"Jan 12, 2018","1.8921","1.8647","1.8961","1.8619","1.48%"
"Jan 11, 2018","1.8645","1.8764","1.8804","1.8628","-0.64%"
"Jan 10, 2018","1.8765","1.8909","1.8959","1.8715","-0.76%"
"Jan 09, 2018","1.8908","1.8911","1.8947","1.8797","0.01%"
"Jan 08, 2018","1.8907","1.8942","1.8968","1.8849","-0.12%"
"Jan 05, 2018","1.8929","1.8940","1.8990","1.8887","-0.07%"
"Jan 04, 2018","1.8942","1.9056","1.9105","1.8917","-0.61%"
"Jan 03, 2018","1.9058","1.9125","1.9222","1.9017","-0.35%"
"Jan 02, 2018","1.9124","1.9010","1.9146","1.8969","0.63%"
"Jan 01, 2018","1.9004","1.9070","1.9077","1.9002","-0.34%"
"Dec 29, 2017","1.9069","1.8962","1.9075","1.8933","0.56%"
"Dec 28, 2017","1.8963","1.8981","1.9017","1.8930","-0.05%"
"Dec 27, 2017","1.8973","1.9001","1.9031","1.8939","-0.14%"
"Dec 26, 2017","1.9000","1.9041","1.9065","1.8987","-0.20%"
"Dec 25, 2017","1.9039","1.9019","1.9185","1.8999","0.06%"
"Dec 22, 2017","1.9027","1.9075","1.9128","1.9007","-0.25%"
"Dec 21, 2017","1.9074","1.9074","1.9138","1.9022","0.01%"
"Dec 20, 2017","1.9072","1.9193","1.9267","1.9070","-0.63%"
"Dec 19, 2017","1.9193","1.9131","1.9223","1.9039","0.32%"
"Dec 18, 2017","1.9132","1.9058","1.9154","1.8987","0.39%"
"Dec 15, 2017","1.9058","1.9230","1.9246","1.8964","-0.92%"
"Dec 14, 2017","1.9234","1.9109","1.9252","1.9065","0.66%"
"Dec 13, 2017","1.9108","1.9205","1.9262","1.9035","-0.51%"
"Dec 12, 2017","1.9205","1.9296","1.9333","1.9165","-0.50%"
"Dec 11, 2017","1.9301","1.9549","1.9604","1.9281","-1.41%"
"Dec 08, 2017","1.9577","1.9723","1.9781","1.9516","-0.75%"
"Dec 07, 2017","1.9725","1.9457","1.9745","1.9425","1.38%"
"Dec 06, 2017","1.9457","1.9549","1.9563","1.9351","-0.48%"
"Dec 05, 2017","1.9550","1.9654","1.9661","1.9420","-0.53%"
"Dec 04, 2017","1.9655","1.9562","1.9747","1.9498","0.45%"
"Dec 01, 2017","1.9566","1.9794","1.9843","1.9519","-1.18%"
"Nov 30, 2017","1.9799","1.9488","1.9812","1.9473","1.60%"
"Nov 29, 2017","1.9487","1.9331","1.9509","1.9327","0.80%"
"Nov 28, 2017","1.9332","1.9261","1.9376","1.9080","0.34%"
"Nov 27, 2017","1.9267","1.9385","1.9440","1.9258","-0.60%"
"Nov 24, 2017","1.9383","1.9314","1.9414","1.9287","0.36%"
"Nov 23, 2017","1.9314","1.9362","1.9407","1.9271","-0.25%"
"Nov 22, 2017","1.9362","1.9385","1.9440","1.9328","-0.12%"
"Nov 21, 2017","1.9385","1.9436","1.9518","1.9345","-0.26%"
"Nov 20, 2017","1.9435","1.9392","1.9468","1.9308","0.26%"
"Nov 17, 2017","1.9384","1.9258","1.9538","1.9233","0.64%"
"Nov 16, 2017","1.9260","1.9154","1.9310","1.9144","0.56%"
"Nov 15, 2017","1.9153","1.9148","1.9195","1.9035","0.04%"
"Nov 14, 2017","1.9146","1.9003","1.9168","1.8999","0.76%"
"Nov 13, 2017","1.9002","1.8996","1.9069","1.8882","-0.18%"
"Nov 10, 2017","1.9036","1.8919","1.9076","1.8896","0.61%"
"Nov 09, 2017","1.8920","1.8830","1.8957","1.8784","0.48%"
"Nov 08, 2017","1.8830","1.9078","1.9096","1.8811","-1.31%"
"Nov 07, 2017","1.9080","1.8966","1.9084","1.8941","0.62%"
"Nov 06, 2017","1.8963","1.8947","1.9049","1.8880","0.16%"
"Nov 03, 2017","1.8932","1.8887","1.8962","1.8809","0.24%"
"Nov 02, 2017","1.8887","1.9238","1.9247","1.8844","-1.83%"
"Nov 01, 2017","1.9239","1.9402","1.9417","1.9189","-0.83%"
"Oct 31, 2017","1.9400","1.9204","1.9436","1.9192","0.99%"
"Oct 30, 2017","1.9209","1.9125","1.9288","1.9049","0.67%"
"Oct 27, 2017","1.9081","1.9229","1.9248","1.9064","-0.76%"
"Oct 26, 2017","1.9228","1.9260","1.9316","1.9169","-0.17%"
"Oct 25, 2017","1.9260","1.9026","1.9343","1.8991","1.19%"
"Oct 24, 2017","1.9033","1.8947","1.9084","1.8877","0.46%"
"Oct 23, 2017","1.8945","1.8927","1.9011","1.8875","0.05%"
"Oct 20, 2017","1.8935","1.8715","1.8962","1.8699","1.19%"
"Oct 19, 2017","1.8713","1.8462","1.8808","1.8435","1.37%"
"Oct 18, 2017","1.8461","1.8394","1.8528","1.8378","0.36%"
"Oct 17, 2017","1.8395","1.8475","1.8520","1.8345","-0.43%"
"Oct 16, 2017","1.8475","1.8567","1.8570","1.8413","-0.33%"
"Oct 13, 2017","1.8537","1.8602","1.8662","1.8476","-0.34%"
"Oct 12, 2017","1.8600","1.8665","1.8699","1.8457","-0.34%"
"Oct 11, 2017","1.8663","1.8680","1.8701","1.8617","-0.09%"
"Oct 10, 2017","1.8679","1.8600","1.8692","1.8576","0.42%"
"Oct 09, 2017","1.8601","1.8466","1.8625","1.8463","1.00%"
"Oct 06, 2017","1.8417","1.8439","1.8480","1.8375","-0.12%"
"Oct 05, 2017","1.8439","1.8477","1.8522","1.8385","-0.23%"
"Oct 04, 2017","1.8481","1.8494","1.8556","1.8418","-0.07%"
"Oct 03, 2017","1.8494","1.8451","1.8535","1.8429","0.23%"
"Oct 02, 2017","1.8452","1.8555","1.8625","1.8397","-0.73%"
"Sep 29, 2017","1.8588","1.8576","1.8616","1.8478","0.05%"
"Sep 28, 2017","1.8578","1.8590","1.8679","1.8531","-0.06%"
"Sep 27, 2017","1.8589","1.8668","1.8706","1.8509","-0.43%"
"Sep 26, 2017","1.8669","1.8541","1.8730","1.8514","0.70%"
"Sep 25, 2017","1.8539","1.8380","1.8676","1.8293","0.87%"
"Sep 22, 2017","1.8380","1.8585","1.8664","1.8337","-1.11%"
"Sep 21, 2017","1.8586","1.8341","1.8599","1.8329","1.34%"
"Sep 20, 2017","1.8341","1.8463","1.8512","1.8323","-0.64%"
"Sep 19, 2017","1.8460","1.8570","1.8623","1.8421","-0.61%"
"Sep 18, 2017","1.8573","1.8626","1.8676","1.8507","-0.39%"
"Sep 15, 2017","1.8645","1.8550","1.8745","1.8484","0.52%"
"Sep 14, 2017","1.8549","1.8248","1.8627","1.8188","1.66%"
"Sep 13, 2017","1.8247","1.8227","1.8312","1.8181","0.11%"
"Sep 12, 2017","1.8227","1.8144","1.8268","1.8039","0.45%"
"Sep 11, 2017","1.8146","1.8117","1.8256","1.8073","-0.12%"
"Sep 08, 2017","1.8167","1.8112","1.8186","1.7908","0.30%"
"Sep 07, 2017","1.8113","1.8115","1.8194","1.8074","-0.01%"
"Sep 06, 2017","1.8115","1.8014","1.8153","1.7958","0.57%"
"Sep 05, 2017","1.8012","1.8057","1.8066","1.7919","-0.24%"
"Sep 04, 2017","1.8055","1.8120","1.8159","1.7994","-0.23%"
"Sep 01, 2017","1.8097","1.8012","1.8117","1.7991","0.49%"
"Aug 31, 2017","1.8009","1.7944","1.8084","1.7917","0.35%"
"Aug 30, 2017","1.7947","1.7807","1.7985","1.7770","0.80%"
"Aug 29, 2017","1.7804","1.7821","1.7935","1.7752","-0.11%"
"Aug 28, 2017","1.7823","1.7825","1.7896","1.7777","0.12%"
"Aug 25, 2017","1.7802","1.7734","1.7821","1.7711","0.34%"
"Aug 24, 2017","1.7741","1.7712","1.7800","1.7678","0.16%"
"Aug 23, 2017","1.7713","1.7622","1.7767","1.7602","0.54%"
"Aug 22, 2017","1.7618","1.7599","1.7640","1.7557","0.05%"
"Aug 21, 2017","1.7609","1.7595","1.7649","1.7574","0.02%"
"Aug 18, 2017","1.7605","1.7672","1.7696","1.7524","-0.37%"
"Aug 17, 2017","1.7671","1.7631","1.7684","1.7596","0.24%"
"Aug 16, 2017","1.7629","1.7786","1.7814","1.7594","-0.88%"
"Aug 15, 2017","1.7786","1.7787","1.7808","1.7669","-0.03%"
"Aug 14, 2017","1.7791","1.7767","1.7830","1.7746","0.08%"
"Aug 11, 2017","1.7776","1.7836","1.7899","1.7746","-0.33%"
"Aug 10, 2017","1.7835","1.7716","1.7906","1.7632","0.64%"
"Aug 09, 2017","1.7722","1.7717","1.7802","1.7696","-0.01%"
"Aug 08, 2017","1.7723","1.7699","1.7754","1.7664","0.11%"
"Aug 07, 2017","1.7703","1.7591","1.7757","1.7564","0.63%"
"Aug 04, 2017","1.7593","1.7667","1.7701","1.7562","-0.44%"
"Aug 03, 2017","1.7671","1.7796","1.7926","1.7635","-0.72%"
"Aug 02, 2017","1.7799","1.7682","1.7853","1.7659","0.66%"
"Aug 01, 2017","1.7683","1.7587","1.7730","1.7559","0.56%"
"Jul 31, 2017","1.7585","1.7487","1.7615","1.7457","0.57%"
"Jul 28, 2017","1.7485","1.7442","1.7550","1.7414","0.25%"
"Jul 27, 2017","1.7441","1.7446","1.7508","1.7394","-0.02%"
"Jul 26, 2017","1.7444","1.7563","1.7588","1.7421","-0.66%"
"Jul 25, 2017","1.7560","1.7521","1.7610","1.7501","0.25%"
"Jul 24, 2017","1.7517","1.7412","1.7565","1.7404","0.50%"
"Jul 21, 2017","1.7429","1.7532","1.7554","1.7415","-0.62%"
